CART_NUMBER,CSTM_NUMBER,PRODUCT_ID,CART_DATE,QUANTITY,KARAT_CODE
CRT-01699,CSTM-00846,PROD-N00004,2025-07-28 13:51:15,3,14K
CRT-01700,CSTM-01018,PROD-R00001,2025-07-04 20:20:15,1,24K
CRT-01701,CSTM-01549,PROD-R00006,2025-07-03 03:20:15,1,14K
CRT-01702,CSTM-01392,PROD-N00006,2025-07-16 12:20:15,3,14K
CRT-01703,CSTM-00599,PROD-E00003,2025-07-15 04:20:15,3,18K
CRT-01704,CSTM-01829,PROD-G00001,2025-07-10 06:20:15,1,18K
CRT-01705,CSTM-00907,PROD-E00001,2025-07-01 18:20:15,1,18K
CRT-01706,CSTM-00707,PROD-R00006,2025-07-18 23:20:15,3,24K
CRT-01707,CSTM-00635,PROD-R00004,2025-06-30 04:20:15,3,18K
CRT-01708,CSTM-01089,PROD-G00001,2025-07-12 18:20:15,1,18K
CRT-01709,CSTM-01767,PROD-N00011,2025-07-20 00:20:15,2,14K
CRT-01710,CSTM-01372,PROD-N00007,2025-07-21 23:20:15,1,14K
CRT-01711,CSTM-00050,PROD-R00002,2025-07-05 09:20:15,1,14K
CRT-01712,CSTM-01653,PROD-E00008,2025-07-27 15:20:15,1,18K
CRT-01713,CSTM-00106,PROD-E00004,2025-07-28 13:34:15,3,24K
CRT-01714,CSTM-01507,PROD-E00007,2025-07-24 19:20:15,3,14K
CRT-01715,CSTM-00368,PROD-G00005,2025-07-25 06:20:15,2,14K
CRT-01716,CSTM-00670,PROD-G00005,2025-07-01 22:20:15,3,14K
CRT-01717,CSTM-00352,PROD-N00006,2025-07-09 12:20:15,3,24K
CRT-01718,CSTM-00393,PROD-E00008,2025-07-12 02:20:15,2,14K
CRT-01719,CSTM-01535,PROD-E00012,2025-07-18 02:20:15,3,18K
CRT-01720,CSTM-00743,PROD-E00011,2025-07-27 05:20:15,3,18K
CRT-01721,CSTM-01001,PROD-S00007,2025-07-06 00:20:15,3,14K
CRT-01722,CSTM-00668,PROD-G00002,2025-07-02 09:20:15,1,24K
CRT-01723,CSTM-00085,PROD-R00001,2025-07-02 07:20:15,2,18K
CRT-01724,CSTM-01648,PROD-R00010,2025-06-30 08:20:15,2,18K
CRT-01725,CSTM-00200,PROD-G00001,2025-07-06 04:20:15,3,24K
CRT-01726,CSTM-00651,PROD-N00011,2025-07-13 06:20:15,2,24K
CRT-01727,CSTM-01022,PROD-E00011,2025-07-28 13:33:15,2,18K
CRT-01728,CSTM-01123,PROD-N00009,2025-07-02 11:20:15,3,14K
CRT-01729,CSTM-01791,PROD-S00006,2025-07-28 14:04:15,3,24K
CRT-01730,CSTM-00056,PROD-N00010,2025-07-12 21:20:15,3,24K
CRT-01731,CSTM-01215,PROD-N00007,2025-07-28 13:59:15,2,18K
CRT-01732,CSTM-00392,PROD-E00004,2025-07-14 21:20:15,3,14K
CRT-01733,CSTM-00844,PROD-R00003,2025-07-28 14:05:15,1,24K
CRT-01734,CSTM-00069,PROD-E00004,2025-07-03 04:20:15,1,18K
CRT-01735,CSTM-01175,PROD-G00003,2025-07-15 09:20:15,2,24K
CRT-01736,CSTM-00149,PROD-E00007,2025-07-28 13:56:15,2,24K
CRT-01737,CSTM-00923,PROD-G00002,2025-07-08 09:20:15,2,14K
CRT-01738,CSTM-01686,PROD-N00005,2025-07-14 07:20:15,3,14K
CRT-01739,CSTM-01652,PROD-N00004,2025-07-24 08:20:15,1,24K
CRT-01740,CSTM-01565,PROD-E00003,2025-07-04 11:20:15,3,18K
CRT-01741,CSTM-01597,PROD-N00003,2025-07-10 08:20:15,1,24K
CRT-01742,CSTM-01184,PROD-G00002,2025-07-28 13:46:15,2,18K
CRT-01743,CSTM-00752,PROD-N00008,2025-07-11 23:20:15,2,14K
CRT-01744,CSTM-01167,PROD-E00005,2025-07-08 00:20:15,3,18K
CRT-01745,CSTM-01719,PROD-E00001,2025-07-22 03:20:15,1,14K
CRT-01746,CSTM-01524,PROD-S00005,2025-07-28 13:45:15,2,24K
CRT-01747,CSTM-01803,PROD-E00008,2025-07-26 08:20:15,2,14K
CRT-01748,CSTM-01448,PROD-R00004,2025-07-28 14:14:15,2,24K
CRT-01749,CSTM-00239,PROD-N00009,2025-07-02 04:20:15,1,18K
CRT-01750,CSTM-00825,PROD-G00004,2025-07-17 18:20:15,2,14K
CRT-01751,CSTM-01529,PROD-N00003,2025-07-28 14:12:15,3,24K
CRT-01752,CSTM-00055,PROD-E00003,2025-07-08 15:20:15,1,14K
CRT-01753,CSTM-00877,PROD-E00003,2025-07-05 12:20:15,3,14K
CRT-01754,CSTM-00032,PROD-S00002,2025-07-24 07:20:15,2,14K
CRT-01755,CSTM-01718,PROD-E00007,2025-07-09 06:20:15,3,18K
CRT-01756,CSTM-01229,PROD-E00009,2025-07-03 22:20:15,3,18K
CRT-01757,CSTM-01150,PROD-R00005,2025-07-28 13:43:15,1,18K
CRT-01758,CSTM-01642,PROD-N00007,2025-07-28 13:45:15,1,24K
CRT-01759,CSTM-00757,PROD-S00006,2025-07-05 21:20:15,1,14K
CRT-01760,CSTM-01531,PROD-N00002,2025-07-26 19:20:15,1,14K
CRT-01761,CSTM-01406,PROD-N00005,2025-07-08 09:20:15,2,14K
CRT-01762,CSTM-01569,PROD-N00009,2025-07-17 06:20:15,1,14K
CRT-01763,CSTM-01328,PROD-R00010,2025-07-28 14:08:15,2,14K
CRT-01764,CSTM-00804,PROD-E00010,2025-07-14 20:20:15,1,18K
CRT-01765,CSTM-00268,PROD-R00007,2025-07-27 01:20:15,1,18K
CRT-01766,CSTM-01167,PROD-E00008,2025-07-14 23:20:15,3,14K
CRT-01767,CSTM-00574,PROD-E00005,2025-07-27 17:20:15,2,18K
CRT-01768,CSTM-00267,PROD-E00003,2025-07-06 08:20:15,3,18K
CRT-01769,CSTM-00417,PROD-R00009,2025-07-11 12:20:15,1,18K
CRT-01770,CSTM-00107,PROD-E00008,2025-06-29 23:20:15,2,14K
CRT-01771,CSTM-00957,PROD-N00010,2025-07-22 09:20:15,2,14K
CRT-01772,CSTM-01213,PROD-R00004,2025-07-20 17:20:15,2,18K
CRT-01773,CSTM-00098,PROD-N00007,2025-07-21 14:20:15,1,18K
CRT-01774,CSTM-01204,PROD-E00001,2025-07-20 21:20:15,3,14K
CRT-01775,CSTM-01503,PROD-N00003,2025-07-11 17:20:15,3,18K
CRT-01776,CSTM-01858,PROD-N00012,2025-07-14 17:20:15,1,24K
CRT-01777,CSTM-01327,PROD-R00002,2025-07-28 14:06:15,1,18K
CRT-01778,CSTM-00164,PROD-N00006,2025-07-14 06:20:15,2,18K
CRT-01779,CSTM-01821,PROD-E00009,2025-07-06 16:20:15,2,18K
CRT-01780,CSTM-01857,PROD-R00006,2025-07-26 14:20:15,1,14K
CRT-01781,CSTM-00649,PROD-S00006,2025-07-28 13:26:15,3,24K
CRT-01782,CSTM-01108,PROD-R00004,2025-07-08 11:20:15,3,24K
CRT-01783,CSTM-01424,PROD-E00009,2025-07-06 04:20:15,1,18K
CRT-01784,CSTM-00642,PROD-S00001,2025-06-30 20:20:15,1,18K
CRT-01785,CSTM-00708,PROD-R00004,2025-07-25 20:20:15,3,18K
CRT-01786,CSTM-01760,PROD-S00007,2025-06-29 10:20:15,1,24K
CRT-01787,CSTM-01758,PROD-R00009,2025-07-21 23:20:15,2,18K
CRT-01788,CSTM-01609,PROD-N00012,2025-07-01 19:20:15,2,18K
CRT-01789,CSTM-01253,PROD-N00005,2025-07-12 07:20:15,2,24K
CRT-01790,CSTM-00015,PROD-R00007,2025-07-28 13:25:15,2,24K
CRT-01791,CSTM-00191,PROD-S00006,2025-07-26 17:20:15,3,18K
CRT-01792,CSTM-01735,PROD-S00007,2025-07-16 10:20:15,3,14K
CRT-01793,CSTM-00388,PROD-N00001,2025-07-20 07:20:15,3,18K
CRT-01794,CSTM-00117,PROD-G00004,2025-07-28 13:27:15,1,24K
CRT-01795,CSTM-00567,PROD-G00003,2025-07-12 11:20:15,1,24K
CRT-01796,CSTM-00252,PROD-E00008,2025-07-03 08:20:15,1,18K
CRT-01797,CSTM-00740,PROD-N00007,2025-07-28 07:20:15,3,18K
CRT-01798,CSTM-00651,PROD-S00006,2025-07-25 01:20:15,2,18K
CRT-01799,CSTM-00875,PROD-E00008,2025-07-07 07:20:15,2,24K
CRT-01800,CSTM-00425,PROD-R00001,2025-07-08 06:20:15,2,18K
CRT-01801,CSTM-01062,PROD-E00010,2025-07-28 14:02:15,2,24K
CRT-01802,CSTM-00094,PROD-S00008,2025-07-20 17:20:15,1,18K
CRT-01803,CSTM-00546,PROD-G00005,2025-07-08 14:20:15,2,24K
CRT-01804,CSTM-01692,PROD-N00003,2025-07-24 02:20:15,3,18K
CRT-01805,CSTM-00325,PROD-E00004,2025-07-02 17:20:15,3,18K
CRT-01806,CSTM-00558,PROD-R00005,2025-07-28 13:22:15,2,18K
CRT-01807,CSTM-01784,PROD-N00009,2025-07-18 23:20:15,1,14K
CRT-01808,CSTM-01677,PROD-R00010,2025-07-12 22:20:15,2,14K
CRT-01809,CSTM-01783,PROD-E00008,2025-07-01 14:20:15,1,18K
CRT-01810,CSTM-01710,PROD-E00010,2025-06-28 19:20:15,2,18K
CRT-01811,CSTM-01498,PROD-G00005,2025-07-25 01:20:15,1,24K
CRT-01812,CSTM-01269,PROD-N00004,2025-07-20 05:20:15,1,18K
CRT-01813,CSTM-01482,PROD-S00004,2025-07-24 13:20:15,3,14K
CRT-01814,CSTM-01563,PROD-G00003,2025-07-28 13:38:15,3,14K
CRT-01815,CSTM-01706,PROD-N00006,2025-07-07 07:20:15,3,24K
CRT-01816,CSTM-00540,PROD-N00002,2025-07-25 10:20:15,3,14K
CRT-01817,CSTM-00489,PROD-N00003,2025-07-13 23:20:15,1,24K
CRT-01818,CSTM-01142,PROD-E00009,2025-07-02 00:20:15,3,24K
CRT-01819,CSTM-00357,PROD-E00005,2025-07-28 14:08:15,1,14K
CRT-01820,CSTM-01614,PROD-N00009,2025-07-09 04:20:15,3,14K
CRT-01821,CSTM-00650,PROD-E00009,2025-07-28 14:09:15,3,18K
CRT-01822,CSTM-01338,PROD-R00007,2025-07-22 11:20:15,1,14K
CRT-01823,CSTM-01665,PROD-E00011,2025-07-26 18:20:15,1,18K
CRT-01824,CSTM-00987,PROD-E00008,2025-07-28 04:20:15,3,24K
CRT-01825,CSTM-00489,PROD-S00005,2025-07-15 19:20:15,2,18K
CRT-01826,CSTM-00539,PROD-S00001,2025-07-03 22:20:15,2,24K
CRT-01827,CSTM-01418,PROD-N00003,2025-07-24 01:20:15,2,14K
CRT-01828,CSTM-01225,PROD-E00007,2025-07-24 07:20:15,2,18K
CRT-01829,CSTM-00604,PROD-E00003,2025-07-24 05:20:15,1,14K
CRT-01830,CSTM-01277,PROD-G00005,2025-07-13 03:20:15,2,18K
CRT-01831,CSTM-01674,PROD-N00007,2025-07-28 12:20:15,2,14K
CRT-01832,CSTM-01775,PROD-E00008,2025-07-14 21:20:15,3,14K
CRT-01833,CSTM-01534,PROD-N00002,2025-07-12 21:20:15,3,18K
CRT-01834,CSTM-00935,PROD-E00003,2025-07-28 13:24:15,1,14K
CRT-01835,CSTM-00641,PROD-R00004,2025-07-08 06:20:15,3,14K
CRT-01836,CSTM-01460,PROD-R00004,2025-07-28 14:08:15,3,24K
CRT-01837,CSTM-01502,PROD-E00004,2025-07-11 22:20:15,3,24K
CRT-01838,CSTM-01779,PROD-R00009,2025-07-28 13:40:15,3,14K
CRT-01839,CSTM-00303,PROD-S00003,2025-07-05 13:20:15,2,24K
CRT-01840,CSTM-00290,PROD-G00003,2025-07-14 23:20:15,3,24K
CRT-01841,CSTM-00124,PROD-G00004,2025-06-28 22:20:15,3,14K
CRT-01842,CSTM-01616,PROD-R00001,2025-07-28 14:11:15,1,18K
CRT-01843,CSTM-00673,PROD-G00002,2025-07-08 10:20:15,3,24K
CRT-01844,CSTM-01163,PROD-N00001,2025-07-10 06:20:15,2,18K
CRT-01845,CSTM-01231,PROD-R00004,2025-07-16 08:20:15,2,14K
CRT-01846,CSTM-00393,PROD-E00003,2025-07-19 04:20:15,2,18K
CRT-01847,CSTM-00639,PROD-S00002,2025-07-27 11:20:15,2,14K
CRT-01848,CSTM-01144,PROD-G00005,2025-07-25 11:20:15,2,24K
CRT-01849,CSTM-01077,PROD-E00006,2025-07-12 05:20:15,3,14K
CRT-01850,CSTM-00241,PROD-R00001,2025-07-01 02:20:15,3,24K
CRT-01851,CSTM-01868,PROD-S00004,2025-07-16 06:20:15,1,14K
CRT-01852,CSTM-00515,PROD-N00009,2025-07-02 11:20:15,2,18K
CRT-01853,CSTM-00780,PROD-N00004,2025-07-11 00:20:15,1,14K
CRT-01854,CSTM-00293,PROD-R00005,2025-07-12 14:20:15,2,18K
CRT-01855,CSTM-00542,PROD-S00008,2025-07-26 07:20:15,1,14K
CRT-01856,CSTM-00382,PROD-R00002,2025-07-14 11:20:15,1,14K
CRT-01857,CSTM-01572,PROD-E00011,2025-07-02 11:20:15,3,18K
CRT-01858,CSTM-01612,PROD-G00005,2025-07-26 13:20:15,3,18K
CRT-01859,CSTM-01737,PROD-S00003,2025-07-28 14:14:15,1,18K
CRT-01860,CSTM-00385,PROD-E00010,2025-07-01 22:20:15,1,18K
CRT-01861,CSTM-01727,PROD-R00010,2025-07-03 22:20:15,1,18K
CRT-01862,CSTM-00949,PROD-S00006,2025-07-27 16:20:15,2,24K
CRT-01863,CSTM-00014,PROD-N00006,2025-07-28 14:09:15,1,14K
CRT-01864,CSTM-01735,PROD-R00004,2025-07-17 02:20:15,2,24K
CRT-01865,CSTM-00197,PROD-R00009,2025-07-27 11:20:15,3,18K
CRT-01866,CSTM-01244,PROD-G00001,2025-07-26 06:20:15,2,18K
CRT-01867,CSTM-01043,PROD-E00011,2025-07-22 08:20:15,2,24K
CRT-01868,CSTM-01529,PROD-N00010,2025-07-06 14:20:15,2,14K
CRT-01869,CSTM-00803,PROD-R00005,2025-07-15 09:20:15,2,24K
CRT-01870,CSTM-00212,PROD-S00005,2025-07-15 18:20:15,2,18K
CRT-01871,CSTM-01139,PROD-S00004,2025-07-23 07:20:15,3,24K
CRT-01872,CSTM-01872,PROD-R00005,2025-07-24 11:20:15,3,24K
CRT-01873,CSTM-01565,PROD-G00001,2025-07-25 04:20:15,2,14K
CRT-01874,CSTM-00038,PROD-N00010,2025-07-19 13:20:15,1,18K
CRT-01875,CSTM-01789,PROD-S00003,2025-07-28 13:58:15,3,14K
CRT-01876,CSTM-01330,PROD-E00012,2025-07-28 13:27:15,1,24K
CRT-01877,CSTM-01845,PROD-N00005,2025-07-18 22:20:15,2,24K
CRT-01878,CSTM-01852,PROD-R00006,2025-07-05 21:20:15,2,24K
CRT-01879,CSTM-00721,PROD-R00006,2025-07-26 20:20:15,2,24K
CRT-01880,CSTM-00591,PROD-E00011,2025-07-26 12:20:15,2,18K
CRT-01881,CSTM-00596,PROD-N00002,2025-07-01 09:20:15,2,24K
CRT-01882,CSTM-00791,PROD-E00012,2025-07-05 03:20:15,1,18K
CRT-01883,CSTM-00856,PROD-N00002,2025-06-30 22:20:15,2,18K
CRT-01884,CSTM-01865,PROD-N00008,2025-07-05 02:20:15,2,14K
CRT-01885,CSTM-01483,PROD-N00006,2025-07-13 06:20:15,2,24K
CRT-01886,CSTM-00463,PROD-N00008,2025-07-07 03:20:15,3,18K
CRT-01887,CSTM-01492,PROD-G00003,2025-07-01 20:20:15,2,18K
CRT-01888,CSTM-01642,PROD-S00008,2025-07-09 10:20:15,1,18K
CRT-01889,CSTM-00351,PROD-S00002,2025-07-28 14:07:15,3,14K
CRT-01890,CSTM-00575,PROD-E00006,2025-07-10 05:20:15,2,24K
CRT-01891,CSTM-01638,PROD-S00004,2025-07-25 17:20:15,2,18K
CRT-01892,CSTM-00943,PROD-R00001,2025-07-02 14:20:15,3,18K
CRT-01893,CSTM-00648,PROD-E00001,2025-07-06 22:20:15,1,14K
CRT-01894,CSTM-00544,PROD-R00007,2025-07-28 13:48:15,2,24K
CRT-01895,CSTM-01799,PROD-E00006,2025-07-22 22:20:15,1,24K
CRT-01896,CSTM-00367,PROD-S00005,2025-07-08 21:20:15,2,18K
CRT-01897,CSTM-01216,PROD-G00003,2025-07-17 04:20:15,1,14K
CRT-01898,CSTM-01000,PROD-E00012,2025-07-17 07:20:15,2,24K
CRT-01899,CSTM-01489,PROD-R00008,2025-07-15 08:20:15,2,18K
CRT-01900,CSTM-01608,PROD-S00008,2025-06-29 19:20:15,3,24K
CRT-01901,CSTM-00869,PROD-G00004,2025-07-06 06:20:15,2,24K
CRT-01902,CSTM-00117,PROD-E00006,2025-07-09 15:20:15,3,14K
CRT-01903,CSTM-01187,PROD-E00001,2025-07-20 10:20:15,1,24K
CRT-01904,CSTM-01736,PROD-N00003,2025-06-29 13:20:15,1,24K
CRT-01905,CSTM-01395,PROD-N00012,2025-07-28 13:45:15,3,18K
CRT-01906,CSTM-00885,PROD-E00010,2025-07-28 14:13:15,3,14K
CRT-01907,CSTM-01869,PROD-R00005,2025-07-07 03:20:15,2,24K
CRT-01908,CSTM-00225,PROD-E00009,2025-07-22 15:20:15,2,14K
CRT-01909,CSTM-00697,PROD-E00005,2025-07-27 05:20:15,1,14K
CRT-01910,CSTM-00197,PROD-R00009,2025-07-11 15:20:15,1,14K
CRT-01911,CSTM-00234,PROD-R00007,2025-07-13 16:20:15,2,18K
CRT-01912,CSTM-01072,PROD-N00008,2025-07-01 20:20:15,1,18K
CRT-01913,CSTM-01758,PROD-S00008,2025-07-01 18:20:15,1,14K
CRT-01914,CSTM-01770,PROD-S00002,2025-07-28 13:59:15,2,14K
CRT-01915,CSTM-00793,PROD-E00006,2025-07-25 17:20:15,1,24K
CRT-01916,CSTM-00260,PROD-N00005,2025-07-18 09:20:15,3,14K
CRT-01917,CSTM-00834,PROD-E00007,2025-07-05 05:20:15,3,14K
CRT-01918,CSTM-00548,PROD-E00010,2025-07-16 21:20:15,3,14K
CRT-01919,CSTM-01268,PROD-G00002,2025-07-02 20:20:15,1,14K
CRT-01920,CSTM-00813,PROD-N00008,2025-07-28 13:36:15,2,18K
CRT-01921,CSTM-01156,PROD-R00008,2025-07-28 13:38:15,3,24K
CRT-01922,CSTM-00642,PROD-N00007,2025-07-10 03:20:15,1,24K
CRT-01923,CSTM-01201,PROD-G00002,2025-07-03 03:20:15,3,18K
CRT-01924,CSTM-00913,PROD-N00004,2025-07-04 15:20:15,3,18K
CRT-01925,CSTM-01634,PROD-R00007,2025-07-28 04:20:15,3,18K
CRT-01926,CSTM-00824,PROD-N00001,2025-07-22 01:20:15,2,18K
CRT-01927,CSTM-00261,PROD-N00011,2025-07-22 16:20:15,3,18K
CRT-01928,CSTM-01712,PROD-G00002,2025-07-19 03:20:15,3,18K
CRT-01929,CSTM-00227,PROD-N00007,2025-07-09 17:20:15,2,24K
CRT-01930,CSTM-00843,PROD-N00002,2025-07-28 14:01:15,2,18K
CRT-01931,CSTM-01874,PROD-R00004,2025-07-05 07:20:15,2,18K
CRT-01932,CSTM-00708,PROD-R00007,2025-06-28 15:20:15,3,14K
CRT-01933,CSTM-00034,PROD-N00008,2025-07-24 13:20:15,2,18K
CRT-01934,CSTM-00266,PROD-S00001,2025-07-14 20:20:15,1,14K
CRT-01935,CSTM-00765,PROD-S00001,2025-07-09 07:20:15,3,18K
CRT-01936,CSTM-00106,PROD-N00011,2025-07-16 16:20:15,1,18K
CRT-01937,CSTM-01021,PROD-R00009,2025-07-15 12:20:15,1,18K
CRT-01938,CSTM-01785,PROD-R00002,2025-07-14 00:20:15,3,18K
CRT-01939,CSTM-00232,PROD-N00004,2025-07-21 21:20:15,2,14K
CRT-01940,CSTM-01585,PROD-G00005,2025-06-29 04:20:15,1,14K
CRT-01941,CSTM-01684,PROD-S00004,2025-07-07 06:20:15,2,24K
CRT-01942,CSTM-00231,PROD-G00001,2025-07-19 19:20:15,3,18K
CRT-01943,CSTM-00344,PROD-E00011,2025-07-18 07:20:15,3,24K
CRT-01944,CSTM-01473,PROD-R00007,2025-07-14 20:20:15,3,14K
CRT-01945,CSTM-00804,PROD-N00011,2025-07-28 09:20:15,1,18K
CRT-01946,CSTM-00635,PROD-R00009,2025-07-03 20:20:15,2,24K
CRT-01947,CSTM-00468,PROD-N00009,2025-07-28 13:40:15,3,18K
CRT-01948,CSTM-00754,PROD-N00001,2025-07-08 04:20:15,1,24K
CRT-01949,CSTM-01791,PROD-N00004,2025-07-28 13:43:15,1,18K
CRT-01950,CSTM-00313,PROD-R00005,2025-07-28 13:33:15,1,14K
CRT-01951,CSTM-00642,PROD-N00009,2025-07-13 05:20:15,1,14K
CRT-01952,CSTM-01615,PROD-R00008,2025-07-11 22:20:15,1,24K
CRT-01953,CSTM-00466,PROD-E00004,2025-07-22 14:20:15,2,18K
CRT-01954,CSTM-00187,PROD-G00002,2025-07-26 13:20:15,1,14K
CRT-01955,CSTM-00374,PROD-R00005,2025-06-30 12:20:15,1,18K
CRT-01956,CSTM-01109,PROD-S00004,2025-07-20 23:20:15,3,24K
CRT-01957,CSTM-00072,PROD-S00005,2025-07-28 14:18:15,2,18K
CRT-01958,CSTM-01283,PROD-N00012,2025-07-28 14:14:15,2,14K
CRT-01959,CSTM-01468,PROD-E00003,2025-06-29 18:20:15,3,24K
CRT-01960,CSTM-00674,PROD-R00009,2025-07-21 20:20:15,1,24K
CRT-01961,CSTM-01191,PROD-S00007,2025-07-17 20:20:15,2,24K
CRT-01962,CSTM-00051,PROD-G00001,2025-07-14 18:20:15,1,14K
CRT-01963,CSTM-00540,PROD-E00005,2025-07-25 09:20:15,2,18K
CRT-01964,CSTM-01005,PROD-N00006,2025-06-30 02:20:15,1,24K
CRT-01965,CSTM-00313,PROD-G00005,2025-07-28 13:42:15,1,14K
CRT-01966,CSTM-01171,PROD-G00002,2025-07-05 14:20:15,2,14K
CRT-01967,CSTM-01320,PROD-R00004,2025-07-18 16:20:15,1,18K
CRT-01968,CSTM-01568,PROD-R00008,2025-07-15 06:20:15,2,24K
CRT-01969,CSTM-01818,PROD-N00003,2025-07-12 12:20:15,1,24K
CRT-01970,CSTM-00406,PROD-R00006,2025-07-23 19:20:15,2,18K
CRT-01971,CSTM-00342,PROD-R00004,2025-07-15 13:20:15,1,18K
CRT-01972,CSTM-00438,PROD-R00005,2025-07-26 16:20:15,1,24K
CRT-01973,CSTM-01039,PROD-R00003,2025-07-25 21:20:15,2,18K
CRT-01974,CSTM-00362,PROD-R00004,2025-07-01 23:20:15,2,18K
CRT-01975,CSTM-00714,PROD-R00005,2025-07-22 02:20:15,3,14K
CRT-01976,CSTM-01649,PROD-E00002,2025-07-26 21:20:15,2,14K
CRT-01977,CSTM-00743,PROD-G00004,2025-07-22 19:20:15,3,18K
CRT-01978,CSTM-00609,PROD-S00003,2025-07-25 18:20:15,1,24K
CRT-01979,CSTM-01400,PROD-N00001,2025-07-07 15:20:15,3,18K
CRT-01980,CSTM-01534,PROD-E00008,2025-06-30 06:20:15,2,24K
CRT-01981,CSTM-01847,PROD-E00001,2025-07-24 08:20:15,3,14K
CRT-01982,CSTM-01472,PROD-R00004,2025-07-19 12:20:15,2,14K
CRT-01983,CSTM-00348,PROD-R00003,2025-07-17 15:20:15,2,14K
CRT-01984,CSTM-01445,PROD-E00006,2025-07-28 10:20:15,2,24K
CRT-01985,CSTM-00310,PROD-N00002,2025-07-07 20:20:15,1,14K
CRT-01986,CSTM-00550,PROD-R00008,2025-07-16 09:20:15,2,18K
CRT-01987,CSTM-00246,PROD-N00005,2025-07-28 14:04:15,3,14K
CRT-01988,CSTM-00254,PROD-S00004,2025-07-27 22:20:15,2,18K
CRT-01989,CSTM-01130,PROD-G00003,2025-07-16 05:20:15,2,18K
CRT-01990,CSTM-00639,PROD-N00011,2025-07-24 03:20:15,3,14K
CRT-01991,CSTM-01805,PROD-S00003,2025-07-02 18:20:15,1,14K
CRT-01992,CSTM-01474,PROD-N00004,2025-07-26 21:20:15,2,18K
CRT-01993,CSTM-01513,PROD-N00001,2025-07-28 13:53:15,2,14K
CRT-01994,CSTM-00090,PROD-N00003,2025-07-21 20:20:15,3,24K
CRT-01995,CSTM-01302,PROD-N00003,2025-07-06 05:20:15,3,18K
CRT-01996,CSTM-00034,PROD-R00007,2025-07-17 15:20:15,3,18K
CRT-01997,CSTM-01029,PROD-N00002,2025-07-17 06:20:15,1,14K
CRT-01998,CSTM-00996,PROD-G00004,2025-07-15 00:20:15,1,24K
CRT-01999,CSTM-00412,PROD-S00008,2025-07-24 17:20:15,1,14K
CRT-02000,CSTM-00892,PROD-S00003,2025-07-14 10:20:15,2,18K
CRT-02001,CSTM-01138,PROD-N00008,2025-07-28 13:44:15,1,18K
CRT-02002,CSTM-01532,PROD-R00006,2025-07-20 15:20:15,2,24K
CRT-02003,CSTM-01297,PROD-E00002,2025-07-25 06:20:15,1,24K
CRT-02004,CSTM-01028,PROD-G00003,2025-07-28 14:03:15,3,18K
CRT-02005,CSTM-00832,PROD-G00003,2025-07-28 14:00:15,2,14K
CRT-02006,CSTM-01105,PROD-N00007,2025-07-04 10:20:15,1,18K
CRT-02007,CSTM-00720,PROD-R00008,2025-07-28 13:56:15,3,18K
CRT-02008,CSTM-00592,PROD-S00006,2025-07-19 07:20:15,1,14K
CRT-02009,CSTM-00571,PROD-N00003,2025-07-28 14:13:15,2,24K
CRT-02010,CSTM-00466,PROD-E00007,2025-07-28 13:46:15,3,18K
CRT-02011,CSTM-01582,PROD-E00011,2025-07-28 13:54:15,1,14K
CRT-02012,CSTM-00762,PROD-G00004,2025-07-19 18:20:15,1,18K
CRT-02013,CSTM-01128,PROD-R00010,2025-07-22 16:20:15,1,24K
CRT-02014,CSTM-01419,PROD-N00005,2025-07-05 06:20:15,3,18K
CRT-02015,CSTM-00352,PROD-R00008,2025-07-11 22:20:15,3,14K
CRT-02016,CSTM-01699,PROD-E00008,2025-07-28 13:46:15,1,18K
CRT-02017,CSTM-00414,PROD-S00002,2025-07-28 14:14:15,1,14K
CRT-02018,CSTM-01009,PROD-E00006,2025-07-28 13:25:15,3,24K
CRT-02019,CSTM-00445,PROD-R00006,2025-07-21 18:20:15,2,18K
CRT-02020,CSTM-00412,PROD-R00003,2025-07-03 19:20:15,2,24K
CRT-02021,CSTM-01334,PROD-R00002,2025-07-10 05:20:15,3,14K
CRT-02022,CSTM-01760,PROD-G00003,2025-07-19 21:20:15,1,24K
CRT-02023,CSTM-01406,PROD-N00012,2025-07-05 04:20:15,2,14K
CRT-02024,CSTM-00881,PROD-S00004,2025-07-28 13:52:15,2,24K
CRT-02025,CSTM-00004,PROD-N00009,2025-07-28 13:46:15,1,14K
CRT-02026,CSTM-00564,PROD-S00001,2025-07-19 21:20:15,1,14K
CRT-02027,CSTM-00639,PROD-R00002,2025-07-06 17:20:15,3,14K
CRT-02028,CSTM-00169,PROD-R00006,2025-07-28 13:29:15,1,24K
CRT-02029,CSTM-00187,PROD-R00009,2025-07-23 17:20:15,2,18K
CRT-02030,CSTM-00840,PROD-E00007,2025-07-20 20:20:15,2,24K
CRT-02031,CSTM-01678,PROD-R00009,2025-07-04 00:20:15,3,18K
CRT-02032,CSTM-00902,PROD-S00008,2025-07-12 08:20:15,2,24K
CRT-02033,CSTM-01592,PROD-S00007,2025-07-25 16:20:15,1,18K
CRT-02034,CSTM-01473,PROD-R00006,2025-06-29 22:20:15,3,14K
CRT-02035,CSTM-00140,PROD-N00007,2025-07-28 14:08:15,1,14K
CRT-02036,CSTM-00703,PROD-E00004,2025-07-04 11:20:15,1,24K
CRT-02037,CSTM-01120,PROD-R00007,2025-07-08 21:20:15,2,24K
CRT-02038,CSTM-01822,PROD-N00007,2025-07-28 08:20:15,2,24K
